x,y,z,intensity
1.47605,0.70025,0.200597,63
1.48514,0.704244,-0.201816,62
1.47443,0.698848,0.25843,49
1.48172,0.702307,-0.143458,81
1.4726,0.697666,0.316743,57
1.49281,0.706923,-0.0865637,67
1.48485,0.702836,0.379267,63
1.49849,0.708975,-0.0289361,67
1.47222,0.696231,0.436369,56
1.49579,0.705141,-0.443098,54
1.48332,0.698948,0.0286219,49
1.49854,0.705796,-0.382417,98
1.49441,0.703535,0.0865637,55
1.50094,0.706609,-0.322467,55
1.50351,0.707497,0.145376,60
1.49437,0.702878,-0.261558,58
1.48208,0.696782,0.201084,63
1.49657,0.703277,-0.203034,66
1.49116,0.700415,0.260933,47
1.49691,0.702798,-0.144679,78
1.48035,0.695024,0.317888,54
1.49527,0.701708,-0.0865637,72
1.48906,0.698476,0.379717,62
1.51182,0.708833,-0.0291455,59
1.48864,0.697646,0.44051,56
1.51237,0.706193,-0.447239,55
1.493,0.697151,0.0287616,50
1.50452,0.70221,-0.383317,94
